Ballari++0-4 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Ballari++5-17 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Ballari++18-29 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Ballari++30-39 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Ballari++40-49 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Ballari++50-59 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Ballari++60+ 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606 0.0563604360249606
Davanagere++0-4 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889
Davanagere++5-17 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889
Davanagere++18-29 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889 0.0479343175966889
